24.7171273027915,22.9079716872194,1
24.400770924232,23.7480582228604,1
21.8980867113535,23.6278063964891,1
20.8139910166481,24.7810230627845,1
20.9811441525969,23.8809625291786,1
23.0664785785499,20.8114011552669,1
20.155270267183,21.4431440762784,1
24.8553213956936,24.7524967095525,1
21.1402390387639,24.7926304237166,1
23.3992912970314,20.2748460420453,1
22.999206587568,21.9657299666511,1
21.0768309265739,20.9119981232627,1
20.3837701210565,20.0371184801194,1
23.9439149813871,20.0889381506161,1
24.3897073272217,21.7627088419659,1
23.6106988393582,24.842254196954,1
20.7783399178692,20.8147777098259,1
21.5669868416806,20.1469077412312,1
21.7881255847458,20.13595199141,1
23.9683350932549,24.9961537722928,1
11.3821736025115,13.8544091811677,2
11.5696499500153,13.1909660955437,2
14.9328343205046,12.5143790179202,2
14.7385168840107,14.1401292090296,2
14.5877860160953,10.5653991456297,2
14.0606295302952,14.5413128155337,2
10.7818805969621,10.6105938333667,2
13.8133323488138,13.6090014225838,2
13.2581990829437,13.7701133292691,2
13.3158100392355,14.4174675094639,2
11.3607871819206,12.0971635778107,2
11.0649682944624,10.1779998352598,2
10.4058185204539,14.2528339162269,2
11.7010172364636,12.3307748911006,2
14.5688161986849,11.1428835292607,2
14.3102245007492,13.2830926783794,2
14.4559140122295,12.4407175911998,2
14.9632282334025,11.8666297027217,2
12.6568915892053,10.9065816443535,2
12.509721675929,12.110974137,2
19,27,2
17,12,1
